english,ekegusii,source,ref
"And they shall amerce him in an hundred shekels of silver , and give them unto the father of the damsel , because he hath brought up an evil name upon a virgin of Israel : and she shall be his wife ; he may not put her away all his days .","Naende bamonachere aakane, chitaabu, chisekeli chi’echifeta rigana erimo, amoe ise omoiseke oria, ekiagera osaririe erieta ri’omoiseke omwekungi bw’Abaisraeli. Erio oria agenderere koba mokaaye, na omosacha oye tabaisa komotiga nonya ng’ake ase obogima bwaye bwonsi.",bible_ebible,DEU_22_19
"And if thy brother be not nigh unto thee, or if thou know him not, then thou shalt bring it unto thine own house , and it shall be with thee until thy brother seek after it, and thou shalt restore it to him again .","Onye tamenyeti ang’e naye gose tomomanyeti, goika oyerente bwoo ebeere aroro goika oria omino ache koyerigia, erio omoyee.",bible_ebible,DEU_22_2
"But if this thing be true , and the tokens of virginity be not found for the damsel :","“Korende keraabe ng’a namaene ebimanyererio bi’obwekungi bw’omoiseke oria tibirorekaneti,",bible_ebible,DEU_22_20
"Then they shall bring out the damsel to the door of her father’s house , and the men of her city shall stone her with stones that she die : because she hath wrought folly in Israel , to play the whore in her father’s house : so shalt thou put evil away from among you.","rirorio bamorente ase egesieri ki’enyomba ya ise, na abanto b’omochie bw’omoiseke oria bamoake amagena akwe, ekiagera orentire obosooku ase egati y’Abaisraeli ase ogokora obonyaka ekero atarasoka. Goika morusie obobe borue ase more.",bible_ebible,DEU_22_21
"If a man be found lying with a woman married to an husband , then they shall both of them die , both the man that lay with the woman , and the woman : so shalt thou put away evil from Israel .","“Omonto omosacha aise konyorekana oraire n’omokuungu bw’omonto onde, bonsi babere, omosacha oria amo n’omokuungu oria, goika baitwe bakwe. Goika morusie obobe borue ase Abaisraeli.",bible_ebible,DEU_22_22
"If a damsel that is a virgin be betrothed unto an husband , and a man find her in the city , and lie with her;","“Omoiseke omwekungi oriereirwe boko nomonto, karaumerane nomosaacha omoao agwo ase omochie, na omosacha oyio abe nere,",bible_ebible,DEU_22_23
"Then ye shall bring them both out unto the gate of that city , and ye shall stone them with stones that they die ; the damsel , because she cried not, being in the city ; and the man , because he hath humbled his neighbour’s wife : so thou shalt put away evil from among you.","mobasokie bonsi babere, mobaire isiko y’egeita ki’omochie, erio mobaake amagena bakwe. Omoiseke oria aitwe, ekiagera atakuurete akonywe, nonya orenge ase omochie ime, na omosacha oria, ekiagera atomana n’omoiseke oriereirwe boko n’omonto omoao. Goika morusie obobe borue ase more.",bible_ebible,DEU_22_24
"But if a man find a betrothed damsel in the field , and the man force her, and lie with her: then the man only that lay with her shall die :","“Korende omonto karaumerane n’omoiseke omwekungi oriereirwe boko n’omonto omoao amobwate ne chinguru abe nere agwo ase orosana isiko y’omochie, omonto oria nere bweka oraitwe akwe.",bible_ebible,DEU_22_25
"But unto the damsel thou shalt do nothing ; there is in the damsel no sin worthy of death : for as when a man riseth against his neighbour , and slayeth him, even so is this matter :","Timokorera omoiseke oria ing’ana rinde; ere takorete okomocha kogwenerete aitwe, ekiagera amang’ana ayio nigo anga buna ekero omonto akorwania omonto onde omoao na komoita moeneno.",bible_ebible,DEU_22_26
"For he found her in the field , and the betrothed damsel cried , and there was none to save her.","Omonto oyio nigo amonyoorete agwo ase orosana, akamorwania ne chinguru. Nonya omoiseke oria okuurete akonywe, monto onde tarengeo okomokoonya.",bible_ebible,DEU_22_27
"Then the man that lay with her shall give unto the damsel’s father fifty shekels of silver , and she shall be his wife ; because he hath humbled her, he may not put her away all his days .","rirorio omonto oria naae ise omoiseke oria chitaabu, chisekeli chi’echifeta emerongo etano, atwaare omoiseke oria abe mokaaye, ekiagera omosareirie obwekungi bwaye; takoba n’eribaga komotiga ase obogima bwaye bwonsi.",bible_ebible,DEU_22_29
"In like manner shalt thou do with his ass ; and so shalt thou do with his raiment ; and with all lost thing of thy brother’s , which he hath lost , and thou hast found , shalt thou do likewise: thou mayest not hide thyself.","Naboigo orakore koranyore etigere yaye, gose eanga yaye, gose gento kende gionsi ki’oyomino gesirete; aye kogokenyora tobaisa koombia tomogekoonyera.",bible_ebible,DEU_22_3
"Thou shalt not see thy brother’s ass or his ox fall down by the way , and hide thyself from them: thou shalt surely help him to lift them up again .","“Koranyore etigere y’oyomino yaguure inse agwo ase enchera, gose eng’ombe yaye, tobaisa koombia oyetige aroro; goika oyegororokie etenene.",bible_ebible,DEU_22_4
"The woman shall not wear that which pertaineth unto a man , neither shall a man put on a woman’s garment : for all that do so are abomination unto the LORD thy God .","“Omokungu tabaisa kobeeka chianga chi’omosaacha, gose omosacha tabaisa kobeeka echi’omokuungu. Onde bwensi orakore bo, nigo arakore ayaare okogeechia ase Omonene Nyasae oino.",bible_ebible,DEU_22_5
"If a bird’s nest chance to be before thee in the way in any tree , or on the ground , whether they be young ones , or eggs , and the dam sitting upon the young , or upon the eggs , thou shalt not take the dam with the young :","“Keraabe ng’a kwanyoorire egeswa ki’enyoni kere igoro ase omote, gose inse ase riroba, na onyoore enyoni eng’ina eraire igoro ase amage aye, gose ase amagena, tobaisa koira enyoni eria amo n’amage aye.",bible_ebible,DEU_22_6
"But thou shalt in any wise let the dam go , and take the young to thee; that it may be well with thee, and that thou mayest prolong thy days .","Oire amage oka, korende eng’ina ero oyetige eiruruke egende. Korakore igo n’ebe buya ase ore, naende n’obe moyo ase engaki entambe.",bible_ebible,DEU_22_7
"When thou buildest a new house , then thou shalt make a battlement for thy roof , that thou bring not blood upon thine house , if any man fall from thence.","“Ekero okoagaacha enyomba enyia, goika oagache egetango ase ekerama insinyo, erio nario omonto atagwe korwao akwe; okomocha kw’ogokwa kw’omonto oragwe korwao tigokobarerwa enyomba yao.",bible_ebible,DEU_22_8
"He that is wounded in the stones , or hath his privy member cut off , shall not enter into the congregation of the LORD .","“Omosacha ogombairie, gose ekiimo kiaye ki’obosacha kebutogete, tabaisa gosoa ase omosangererekano Omonene.",bible_ebible,DEU_23_1
"If there be among you any man , that is not clean by reason of uncleanness that chanceth him by night , then shall he go abroad out of the camp , he shall not come within the camp :","Onye omonto ase egati yaino obeire oyotachenegeti ase ogosokia embusuro yaye y’oroiboro botuko, oyio asoke gochia isiko y’egetwori; tabaisa gosoa ime aroro.",bible_ebible,DEU_23_10
"But it shall be, when evening cometh on , he shall wash himself with water : and when the sun is down , he shall come into the camp again .","“Ekero kia mogoroba, esibie omobere n’amaache, na ekero bwairiire kegima asoe ase egetwori.",bible_ebible,DEU_23_11
"Thou shalt have a place also without the camp , whither thou shalt go forth abroad :",“Mochoore aase isiko y’ebitwori ase mogochia gwekonyera.,bible_ebible,DEU_23_12
"And thou shalt have a paddle upon thy weapon ; and it shall be, when thou wilt ease thyself abroad , thou shalt dig therewith, and shalt turn back and cover that which cometh from thee:","Mobe mokoimokia chinyimbo amo nebirwanero biaino; ekero mogochia rosana agwo isiko y’ebitwori, mokuunye chingoro ne chinyimbo chiria, na ekero mwekonyire motube obonyira n’amaroba.",bible_ebible,DEU_23_13
"For the LORD thy God walketh in the midst of thy camp , to deliver thee, and to give up thine enemies before thee; therefore shall thy camp be holy : that he see no unclean thing in thee, and turn away from thee .","Ebitwori biaino goika bibe ebichenu, ekiagera Omonene Nyasae oino, nigo agotaara ase ebitwori biaino, erinde abakoonye, n’abeeke ababisa baino ase amaboko aino. Omonene tabaisa korora obonyinyeru ase more; aise koborora, nigo arabatige. Amachiiko are ao ao",bible_ebible,DEU_23_14
Thou shalt not deliver unto his master the servant which is escaped from his master unto thee:,"“Onye omosomba otamire korwa ase omonene oye, ochire ase more, timobaisa komoirania gochia ase omonene oye naende.",bible_ebible,DEU_23_15
"He shall dwell with thee, even among you, in that place which he shall choose in one of thy gates , where it liketh him best : thou shalt not oppress him.","Motige amenye amo nainwe ase omochie arachoore, oyio oramogookie agwo ase emechie yaino. Timobaisa komokorera bobe.",bible_ebible,DEU_23_16
"Thou shalt not bring the hire of a whore , or the price of a dog , into the house of the LORD thy God for any vow : for even both these are abomination unto the LORD thy God .","Timobaisa korenta ase enyomba y’Omonene Nyasae oino, chitaabu chikonyorekana korwa ase obonyaka bw’abakuungu, gose obw’abasaacha banga buna chisese, ase ogoikerania chiira. Chibesa chikonyorekana korwa ase chinchera echio nigo chire okogeechia ase Omonene Nyasae oino.",bible_ebible,DEU_23_18
A bastard shall not enter into the congregation of the LORD ; even to his tenth generation shall he not enter into the congregation of the LORD .,"“Ekerentane, gose omonto bw’ororeeria rw’aye, nonya ngoika ekiaare gia ikomi, tabaisa gosoa ase omosangererekano Omonene.",bible_ebible,DEU_23_2
Unto a stranger thou mayest lend upon usury ; but unto thy brother thou shalt not lend upon usury : that the LORD thy God may bless thee in all that thou settest thine hand to in the land whither thou goest to possess it.,"Nonyare gosaba ebitoki korwa ase omonto omomenyi kwaete singo, korende tari korwa ase omonto omino Omoisraeli. Koraigwere amang’ana ayio, rirorio Omonene Nyasae oino, nagosesenie ase ense eria mogochia koira ebe eyaino.",bible_ebible,DEU_23_20
"But if thou shalt forbear to vow , it shall be no sin in thee.","Korende koratige koria eira, tokobarerwa ebibe ase ayio.",bible_ebible,DEU_23_22
"That which is gone out of thy lips thou shalt keep and perform ; even a freewill offering , according as thou hast vowed unto the LORD thy God , which thou hast promised with thy mouth .","Orende mono, oikeranie egento gwakwanete n’omonwa oo, ekiagera nigo kwariete eira y’ogwancha ase Omonene, Nyasae oo.",bible_ebible,DEU_23_23
"When thou comest into thy neighbour’s vineyard , then thou mayest eat grapes thy fill at thine own pleasure ; but thou shalt not put any in thy vessel .","“Ekero ogoeta ase omogondo bw’emesabibu bw’omogisangio oo norie amatunda y’emesabibu goika oigote, korende totwa nonya n’erimo obeeke ase esaaro yao na koriira.",bible_ebible,DEU_23_24
"When thou comest into the standing corn of thy neighbour , then thou mayest pluck the ears with thine hand ; but thou shalt not move a sickle unto thy neighbour’s standing corn .","Ekero oraabe kogoeta ase omogondo bw’omogisangio oo ore n’endagera eteneine, notabore ebigara n’okoboko kwao obunge otakune chinyeke, korende tobaisa kogesa n’omoyio oo ore enkuro + 23:25 enkuro: sickle, omoyio egekobotio okonacherwa engano n’obonyansi endagera yaye eteneine.",bible_ebible,DEU_23_25
Thou shalt not seek their peace nor their prosperity all thy days for ever .,"Ase amatuko aino onsi more moyo, timobaisa kobarigeria omorembe, gose ogosesenigwa.",bible_ebible,DEU_23_6
Thou shalt not abhor an Edomite ; for he is thy brother : thou shalt not abhor an Egyptian ; because thou wast a stranger in his land .,"“Timobaisa gochaaya Abaedomu, barabwo n’abanto bamino; gose timobaisa gochaaya Abamisiri, ekiagera inwe agwo kare nao mwarenge abamenyi ase ense yabo.",bible_ebible,DEU_23_7
The children that are begotten of them shall enter into the congregation of the LORD in their third generation .,"Abanto b’ekiaare kia gatato ase ororeeria rwabo, bancherwe basoe ase omosangererekano Omonene. Okorenda egetwori ki’abarwani b’esegi kebe gechenegete",bible_ebible,DEU_23_8
"When the host goeth forth against thine enemies , then keep thee from every wicked thing .","“Ekero morabe mokogeenda korwania ababisa baino, na momenyete ase egetwori, mwerende mono korwa ase kera egento getachenegeti.",bible_ebible,DEU_23_9
"Thou shalt stand abroad , and the man to whom thou dost lend shall bring out the pledge abroad unto thee.","Aye otenene isiko y’enyomba yaye, nere akorentere egento abeeka koba intenenera.",bible_ebible,DEU_24_11
